unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,y,index,SeasonalNaive
T000058,1993-01-31,6031.6455,6067.92,5863.951,6169.619,5957.743,5849.345,5974.138,5848.6924,5971.37,5868.3594,5643.6,584,5829.8
T000059,1992-07-31,3604.1003,3615.2852,3521.2747,3699.1475,3557.9365,3609.6316,3618.8574,3726.6992,3622.2927,3669.918,3898.4,590,3608.4
T000059,1992-10-31,3930.7075,3941.9836,3875.4934,3881.621,3926.57,3917.0476,3902.7158,3812.2168,3908.8108,3742.212,4019.8,592,3655.8
T000059,1993-01-31,4035.5654,4062.0776,4018.558,3906.558,4088.9978,4038.954,4020.2642,3988.7202,4031.9863,3944.0693,4504.8,594,3702.6
T000060,1992-04-30,8945.758,8929.273,8766.494,9141.821,8929.553,9002.868,8859.865,9299.102,8946.313,9105.592,8971.5,600,9000.9
T000060,1992-07-31,9241.101,9241.824,8992.284,9391.214,9148.264,9168.054,9003.796,9060.37,9272.722,9193.662,9323.6,602,9332.6
T000060,1992-10-31,9494.948,9499.797,9346.189,9397.828,9490.429,9382.586,9323.761,9244.723,9474.167,9247.384,9591.3,604,9472.9
T000061,1992-04-30,5092.9575,5109.0815,5088.614,5290.754,5143.24,5051.508,5121.1606,5235.8096,5119.324,5325.7007,5130.4,610,5449.0
T000061,1992-07-31,5130.863,5129.2983,4955.59,5254.998,4986.09,5115.3896,5107.5923,5225.752,5149.487,5214.5854,5011.4,612,5134.0
T000061,1992-10-31,5028.173,5029.681,4976.127,5169.104,5063.8955,5051.905,5015.6104,5143.029,5059.3945,5124.101,4948.4,614,5189.6
T000062,1992-04-30,7252.232,7266.1094,7184.8047,7041.8345,7314.581,7257.5254,7158.7437,7114.2925,7253.9565,6949.6323,7496.65,620,6442.6
T000062,1992-07-31,7655.885,7670.7207,7609.9414,7352.991,7779.912,7668.6294,7529.7173,7366.813,7664.3906,7343.901,7508.15,622,6884.35
T000062,1992-10-31,7592.8345,7610.516,7479.8647,7400.7095,7614.4893,7574.876,7513.805,7577.7056,7562.387,7386.1606,7394.45,624,6960.25
T000063,1992-04-30,4363.6523,4393.1763,4356.1816,4315.9277,4428.507,4282.6416,4411.244,4467.303,4367.038,4303.353,4550.2,630,4106.7
T000063,1992-07-31,4567.8823,4585.8105,4464.74,4510.1973,4523.3804,4521.508,4552.322,4549.9014,4538.275,4398.451,4355.8,632,4066.5
T000063,1992-10-31,4566.425,4557.7017,4488.007,4444.099,4598.792,4538.7744,4383.905,4492.8384,4460.464,4399.9976,4322.3,634,4433.3
T000064,1992-04-30,8916.406,8998.89,8846.718,8717.34,8977.346,8678.524,9027.779,9056.156,8886.225,8709.385,9620.0,640,8085.0
T000064,1992-07-31,9738.735,9778.047,9485.779,9298.497,9544.705,9861.947,9630.215,9443.687,9775.333,9259.694,9620.0,642,8105.0
T000064,1992-10-31,9734.154,9796.352,9856.105,9432.71,10106.74,9818.705,9679.646,9672.872,9773.33,9496.932,9690.0,644,8900.0
T000065,1992-07-31,4814.816,4801.1426,4693.9595,4987.695,4719.4146,4820.864,4797.9355,4750.043,4830.309,4906.726,4763.4,650,4939.8
T000065,1992-10-31,4760.731,4759.1294,4730.7207,4779.7188,4801.518,4748.5713,4750.8423,4835.797,4762.89,4781.6147,4904.6,652,4869.8
T000065,1993-01-31,4660.633,4714.2007,4656.884,4906.373,4702.454,4629.084,4880.885,4922.7656,4663.0283,4726.4614,4219.2,654,4502.8
T000066,1992-07-31,6198.167,6096.1973,6007.563,6173.0586,6091.093,6088.503,5887.634,6255.149,6181.6514,6327.1445,6410.95,660,6446.9
T000066,1992-10-31,6310.835,6367.979,6233.2,6599.2305,6313.4307,6270.2285,6406.0728,6261.7197,6328.5967,6369.1226,6459.35,662,6308.75
T000066,1993-01-31,6565.1196,6613.8467,6560.8774,6379.7534,6679.3506,6450.3203,6460.213,6471.3994,6584.307,6327.3906,6607.25,664,6486.15
T000067,1992-07-31,4664.3936,4685.328,4563.1304,4952.845,4594.5366,4567.524,4475.6807,4403.311,4672.189,4529.109,4694.0,670,4326.0
T000067,1992-10-31,6105.51,6171.131,5770.793,4748.6885,5781.329,5691.743,4769.8613,4510.156,5838.074,4762.7495,5873.0,672,5648.0
T000067,1993-01-31,4309.7505,4268.2803,4357.365,5279.228,4459.29,4211.5137,5749.53,5389.2935,4386.5205,4692.409,4040.5,674,4051.0
T000068,1992-07-31,6385.5283,6392.549,6265.073,6457.4976,6363.584,6355.018,6337.557,6348.346,6363.1147,6290.125,6374.0,680,6308.6
T000068,1992-10-31,6381.814,6393.111,6316.76,6418.912,6424.101,6351.2036,6372.051,6429.0366,6375.6855,6320.7827,6548.4,682,6322.2
T000068,1993-01-31,6568.765,6577.733,6406.8555,6542.647,6484.464,6457.8706,6539.1147,6552.15,6447.51,6401.16,6326.6,684,6181.4
T000069,1992-07-31,5659.7827,5735.119,5597.6997,6140.665,5653.8276,5546.762,5688.0654,5676.566,5728.315,5768.368,5929.0,690,5486.7
T000069,1992-10-31,7271.077,7306.686,6904.253,5993.0615,6914.824,6878.863,6001.8516,5770.3374,6985.196,5932.416,6972.5,692,6727.65
T000069,1993-01-31,5600.0527,5573.2983,5675.5684,6462.303,5818.5347,5488.9907,6864.345,6565.9556,5639.1514,5910.12,5499.5,694,5332.5
T000070,1992-07-31,7801.7236,7809.949,7667.8945,7897.59,7778.766,7716.1255,7811.4556,8004.1543,7726.5024,7779.229,6897.0,700,7657.0
T000070,1992-10-31,6937.5,6924.125,6932.4375,7467.4346,7040.5986,6914.811,6911.8716,7499.7163,7099.9595,7648.6914,7497.0,702,7753.0
T000070,1993-01-31,7700.2324,7752.9917,7569.5137,7907.3247,7654.7,7623.6963,7516.8955,7333.8833,7721.668,7707.1353,6644.0,704,7967.0
T000071,1992-07-31,5558.907,5600.6484,5412.5635,5749.911,5497.37,5466.876,5499.477,5495.62,5550.7056,5572.4487,5896.0,710,5514.0
T000071,1992-10-31,6198.1694,6188.664,6089.1675,5823.7505,6192.1025,6124.371,5912.7715,5720.2637,6202.068,5653.9365,5648.0,712,5874.0
T000071,1993-01-31,5464.1416,5446.388,5317.224,5609.193,5363.7305,5370.638,5603.152,5864.4707,5419.6626,5558.0586,5510.0,714,5282.0
T000072,1992-07-31,4275.357,4320.8896,4275.512,4256.684,4325.6494,4555.758,4479.2397,4268.7114,4454.309,4189.0723,4418.5,720,3606.5
T000072,1992-10-31,4522.737,4489.8354,4501.9424,4218.302,4608.827,4528.9053,4439.441,4462.836,4499.6997,4324.148,4895.5,722,3918.5
T000072,1993-01-31,4861.836,4913.78,4795.168,4702.4346,4814.105,5028.971,4904.8066,4714.3877,4949.9297,4584.6846,5306.5,724,3948.0
T000073,1992-07-31,7129.4883,7168.141,7091.9663,6776.017,7230.861,7297.6973,7109.0103,6359.0376,7348.8823,6213.872,7016.0,730,6344.24
T000073,1992-10-31,6601.7056,6572.063,6563.0757,6381.533,6622.9272,6413.4595,6956.3545,7077.3496,6539.1724,6458.65,6487.72,732,5758.0
T000073,1993-01-31,6266.3086,6279.241,6260.9307,6573.5396,6338.8325,6259.1465,6496.095,6891.217,6479.485,6311.1934,6112.0,734,5544.0
T000074,1992-07-31,8989.2295,9018.238,8790.132,8586.023,8885.736,9147.165,8995.234,8584.094,9088.804,8554.41,9179.0,740,7532.0
T000074,1992-10-31,9309.707,9301.237,9213.853,8683.453,9370.481,9389.3125,9199.681,9120.776,9335.142,8924.722,8856.5,742,7878.5
T000074,1993-01-31,8782.805,8846.306,8749.097,8854.851,8932.879,8720.87,8880.29,9141.523,8926.349,8671.793,8513.5,744,8002.5
T000075,1992-07-31,5717.642,5737.996,5649.8486,5511.87,5753.873,5716.4585,5658.3516,5687.021,5703.1313,5543.8945,6128.0,750,5145.92
T000075,1992-10-31,6235.6816,6251.081,6086.1797,5937.318,6142.171,6281.6646,6139.8315,5953.2373,6252.265,5891.53,5749.08,752,5246.42
T000075,1993-01-31,6004.8433,5985.69,5893.0044,5745.207,6048.252,5951.7603,5776.8833,5979.4165,5928.768,5772.1187,5853.26,754,5629.16
T000076,1992-07-31,6727.0977,6694.674,6717.5693,7587.568,6851.167,6854.441,7715.7026,7322.49,6857.5264,7004.099,6628.6,760,6586.16
T000076,1992-10-31,7049.508,7119.666,6957.4575,6635.0615,7045.468,6739.612,6645.0835,7241.8774,7043.5356,6966.692,7378.88,762,6958.98
T000076,1993-01-31,6831.152,6827.0933,6907.8623,7581.8174,7036.4453,6677.2124,7369.3853,7196.769,6972.0874,6940.724,6907.36,764,6505.02
T000077,1992-07-31,4019.5618,3974.1045,3879.7026,3845.2224,3975.5999,4013.9229,3809.903,3565.327,3930.1445,3427.506,4150.4,770,3478.8
T000077,1992-10-31,4279.8364,4291.003,4316.4536,3885.681,4405.4727,4232.964,4164.7134,3942.6765,4367.3115,3902.3738,4782.8,772,3832.6
T000077,1993-01-31,4128.5356,4130.369,4151.743,4290.292,4212.111,4369.0205,4741.034,4515.6064,4433.2686,4197.4604,4052.8,774,3258.4
T000078,1992-07-31,4724.48,4782.0474,4662.882,4805.18,4707.0415,4545.835,4836.321,4819.4204,4568.176,4628.6553,4754.0,780,4502.0
T000078,1992-10-31,4810.5034,4793.8555,4737.5156,4749.8604,4828.501,4781.974,4758.766,4858.8477,4773.6597,4714.8223,4719.0,782,4563.0
T000078,1993-01-31,4769.9663,4768.8936,4674.872,4833.1167,4758.24,4774.749,4729.236,4809.2905,4791.9873,4693.0435,4363.0,784,4639.0
T000079,1992-07-31,4743.731,4773.297,4700.5835,4971.6084,4750.4326,4702.219,4861.171,4817.197,4752.058,4803.836,4866.5,790,4713.0
T000079,1992-10-31,4982.4937,4993.494,4929.786,4855.595,5028.376,4943.512,4873.3623,4906.1016,4996.523,4818.724,4580.5,792,4882.5
T000079,1993-01-31,4521.8037,4509.8335,4409.711,4743.2354,4448.2324,4484.223,4562.5815,4817.6475,4528.0854,4752.403,4535.0,794,4580.0
T000080,1992-07-31,4318.184,4368.2095,4318.044,4861.3945,4298.923,4236.1074,4294.072,4053.4653,4429.1562,4739.852,4251.0,800,4926.0
T000080,1992-10-31,4382.147,4364.7163,4588.6006,4240.3423,4634.796,4211.489,4235.368,4256.7324,4415.0264,4506.6113,4483.0,802,5082.0
T000080,1993-01-31,3645.9443,3784.9893,3673.4138,4367.6777,3618.5251,4012.8477,4373.351,4512.0317,4021.4324,4187.528,2668.0,804,3524.0
T000081,1992-07-31,4868.8076,4879.583,4842.731,4959.814,4945.53,4983.618,5323.5845,5190.8843,4872.872,4853.4087,4665.0,810,4223.34
T000081,1992-10-31,4768.977,4721.622,4709.2227,4699.347,4820.6523,4798.003,4684.837,5070.7134,4754.508,4715.938,5081.46,812,4396.38
T000081,1993-01-31,5484.68,5461.3257,5208.2656,5273.626,5343.209,5354.265,5132.1245,4954.9165,5341.8677,4828.3994,5352.6,814,4911.6
T000082,1992-07-31,6466.242,6505.3535,6601.331,6906.1665,6676.012,6554.378,7025.678,6883.1245,6618.495,6406.0654,5840.6,820,5745.06
T000082,1992-10-31,7030.6606,7043.0654,6610.869,6198.9536,6626.3916,6756.806,5917.5195,6469.945,6844.504,6459.6816,7077.86,822,6811.46
T000082,1993-01-31,6647.8647,6688.182,6604.2363,7216.461,6770.624,6642.84,7064.033,6621.156,6696.415,6642.1133,6828.08,824,6451.4
T000083,1992-07-31,7090.147,7091.1084,7249.6797,8023.561,7486.756,7072.8013,8194.196,7975.5913,7270.7373,7428.361,7276.3,830,6859.0
T000083,1992-10-31,7945.2935,7947.0356,7689.5,7363.4756,7857.482,7732.5654,7323.673,7811.996,7887.04,7533.6675,7687.8,832,7557.2
T000083,1993-01-31,7476.231,7515.5254,7415.802,8016.3896,7523.9497,7279.723,7691.412,7664.0103,7556.385,7618.6343,7442.2,834,7346.1
T000084,1992-07-31,3325.0383,3338.3572,3249.4492,3166.8657,3315.9395,3277.4783,3142.497,3454.1492,3293.6646,3269.4653,3477.12,840,3184.62
T000084,1992-10-31,3519.4148,3543.2847,3409.6821,3620.6882,3478.6675,3480.4363,3492.55,3382.2385,3500.148,3315.2961,3533.42,842,3244.72
T000084,1993-01-31,4007.4595,4002.2747,3867.2725,3493.415,3919.8257,3857.185,3560.031,3497.6426,3939.7537,3451.401,4067.32,844,3733.9
T000085,1992-07-31,2958.8938,2979.171,2906.9292,3188.8845,2949.6292,2961.9177,2977.392,3047.8909,3012.4663,3102.3599,3100.0,850,2986.0
T000085,1992-10-31,3543.6143,3558.479,3412.2952,3179.4143,3430.322,3483.6763,3126.9124,3047.709,3466.7173,3133.1458,3410.4,852,3421.4
T000085,1993-01-31,3059.1064,3089.1362,3045.0088,3276.0928,3098.092,3033.2153,3373.4338,3306.5212,3006.1392,3110.1836,2877.2,854,2963.2
T000086,1992-07-31,4424.2114,4450.997,4389.733,4412.957,4472.8945,4457.8433,4626.8496,4420.667,4448.7397,4286.266,4574.5,860,3903.3
T000086,1992-10-31,4605.3184,4586.2793,4549.052,4360.4756,4627.7812,4591.542,4578.0176,4635.1772,4603.0786,4428.662,4305.7,862,3972.6
T000086,1993-01-31,4332.686,4331.599,4284.469,4428.4873,4395.2065,4341.649,4324.995,4513.2026,4440.666,4304.4507,4056.6,864,4098.6
T000087,1992-07-31,2573.7988,2601.52,2545.9734,2575.9556,2574.0017,2530.2415,2629.093,2594.1516,2501.3337,2502.2493,2852.34,870,2375.4
T000087,1992-10-31,2927.3296,2914.7007,2827.715,2709.119,2861.4478,2942.5803,2854.5278,2765.054,2915.1558,2765.6458,3713.66,872,2410.9
T000087,1993-01-31,3748.5308,3665.5798,3478.4556,3250.168,3502.4514,3880.8608,3717.3384,3283.65,3828.9397,3349.9326,4047.12,874,2482.58
T000088,1992-07-31,6933.347,6948.9277,6852.0723,6655.2456,6982.4453,6942.143,6837.185,6822.4194,6911.7017,6717.428,6960.0,880,6238.0
T000088,1992-10-31,7044.345,7087.4233,6903.1426,6880.358,7008.281,7048.1143,6969.478,6977.2266,7030.4614,6800.948,7006.0,882,6296.0
T000088,1993-01-31,7087.8145,7147.6826,7120.5557,7007.458,7285.2715,7092.7476,7039.035,7048.472,7057.7686,6934.8887,7120.0,884,6714.0
T000089,1992-07-31,3632.6538,3651.5186,3562.3433,3599.4397,3614.3242,3638.11,3559.169,3439.3523,3627.7249,3419.343,3825.0,890,3473.2
T000089,1992-10-31,3787.2424,3817.4497,3787.9316,3647.7527,3842.55,3789.0037,3817.7917,3706.5098,3800.9292,3636.4292,3656.8,892,3459.6
T000089,1993-01-31,3501.7075,3513.216,3508.6367,3587.8945,3562.3372,3412.3235,3642.7627,3792.8835,3521.3174,3521.4082,3308.2,894,3236.6
T000090,1992-07-31,4730.847,4745.583,4659.127,4722.327,4716.372,4793.2744,4752.7734,4668.361,4728.2065,4484.344,4928.8,900,4235.0
T000090,1992-10-31,5066.2324,5060.5684,5066.0264,4800.8794,5203.803,5084.52,4953.9893,4856.444,5009.657,4849.398,5202.2,902,4627.8
T000090,1993-01-31,5164.8716,5202.803,5051.9453,5020.477,5100.273,5233.358,5190.5464,5126.616,5172.8145,4968.5635,4759.4,904,4446.8
T000091,1992-07-31,6691.128,6724.595,6633.4507,6531.7524,6747.088,6655.5874,6707.222,6831.2227,6697.5806,6529.3096,6780.42,910,6075.02
T000091,1992-10-31,6876.7495,6887.2705,6738.314,6815.8105,6862.659,6847.643,6802.849,6842.399,6830.0493,6596.069,6534.96,912,6244.66
T000091,1993-01-31,6908.051,6858.616,6756.4575,6735.7734,6907.8228,6854.0186,6579.0,6722.3228,6783.732,6637.7607,7917.96,914,6828.56
T000092,1992-07-31,7016.338,7022.6094,6755.16,7111.5234,6896.035,7032.7456,6786.7783,6898.9546,7091.07,6733.369,7209.5,920,6680.5
T000092,1992-10-31,7927.2983,7894.3364,7687.748,7281.42,7792.4062,7848.2583,7261.5947,7015.1006,7761.1675,7074.414,7709.5,922,7503.0
T000092,1993-01-31,7152.0386,7218.4775,7125.0576,7399.9507,7277.9424,6963.9253,7647.8286,7554.0845,6916.4507,7127.0337,6685.0,924,6772.0
T000093,1992-07-31,3770.8545,3753.9238,3740.2612,4226.571,3709.7036,3767.8594,3885.865,3981.6821,3862.5632,4135.0146,4042.8,930,3835.8
T000093,1992-10-31,4884.3535,4909.032,4644.24,4145.969,4644.879,4741.784,4090.2566,3967.0825,4695.1636,4122.965,5081.2,932,4613.0
T000093,1993-01-31,4104.698,4139.1226,4172.253,4636.7676,4308.094,4184.9336,5015.4194,4626.962,4126.907,4159.3936,3884.0,934,3797.2
T000094,1992-07-31,5341.2305,5353.5063,5148.6816,5515.3843,5213.6523,5113.3906,5166.1562,4959.2812,5282.0303,5011.842,5548.3,940,4881.3
T000094,1992-10-31,6534.68,6567.7,6334.2183,5384.012,6393.336,6315.5386,5602.971,5288.2524,6449.494,5262.021,6798.0,942,5929.8
T000094,1993-01-31,5145.5083,5181.993,5260.4023,6046.332,5448.403,5142.228,6689.3555,6270.4375,5299.633,5500.8647,5091.6,944,4497.3
T000095,1992-07-31,5044.979,5129.164,5154.1846,5925.8887,5272.7383,4639.0176,5575.173,5155.9985,5142.9985,5221.068,5141.0,950,4746.0
T000095,1992-10-31,6567.76,6683.5522,6381.8906,5103.9976,6434.859,6315.2856,5226.875,5258.8936,6456.8735,5258.2295,6492.0,952,6334.0
T000095,1993-01-31,4818.1646,4760.5103,4900.3394,6049.502,4949.5596,4675.5425,6353.1733,6003.2373,4997.7637,5295.65,4685.0,954,4313.0
T000096,1992-07-31,7601.347,7566.2354,7450.1704,7937.186,7538.669,7619.108,7746.9663,7920.5728,7600.5376,7705.84,7971.15,960,7350.4
T000096,1992-10-31,8339.793,8331.032,8223.018,8067.6416,8421.394,8376.69,8021.1,7932.7954,8091.485,7851.396,8159.55,962,8056.9
T000096,1993-01-31,8126.304,8141.835,7948.2695,8120.7134,8034.3965,7870.612,8134.8633,8173.908,7839.5854,7923.106,7987.8,964,7760.55
T000097,1992-07-31,6502.6084,6669.214,6394.966,7220.9556,6410.9233,6376.227,6345.9233,6348.967,6616.332,7099.376,6407.85,970,7150.1
T000097,1992-10-31,7107.827,7260.001,7217.932,6678.325,7262.8457,6833.918,6440.2744,6361.571,6989.4287,6888.541,7510.7,972,7984.2
T000097,1993-01-31,6090.667,6163.358,6006.3027,7086.6865,5956.849,6321.0386,7354.211,7126.7656,6289.211,6624.1274,5648.9,974,5942.55
T000098,1992-07-31,3999.938,3925.338,3709.301,4671.512,3700.3135,3917.7678,3831.9358,4289.9424,4213.8726,5143.1187,4379.25,980,5052.15
T000098,1992-10-31,4413.7466,4436.9937,4439.9014,4513.1978,4474.0674,4340.755,4356.9946,4247.927,4438.0244,4582.5015,6426.5,982,4925.8
T000098,1993-01-31,5136.703,5265.978,5093.1226,5472.492,5244.3496,5765.2324,6350.893,5431.938,5474.982,4944.356,4323.55,984,4078.35
T000099,1992-07-31,3735.5303,3756.6235,3690.1167,3692.3965,3738.6985,3752.0166,3737.5935,3607.894,3738.4333,3518.1377,3784.0,990,3398.0
T000099,1992-10-31,3794.8264,3816.6487,3810.6934,3662.0542,3892.5066,3778.7412,3788.0354,3778.9377,3818.4617,3719.1074,3974.0,992,3504.0
T000099,1993-01-31,3928.3518,3962.5981,3863.0586,3868.2405,3891.152,3988.919,3969.2937,3932.4421,3942.4514,3792.2817,3768.0,994,3388.0
T000100,1992-07-31,8066.933,8114.6875,8003.9453,8695.952,8118.271,7928.0386,8296.596,8269.16,8175.2534,8340.292,8390.0,1000,8034.0
T000100,1992-10-31,9425.652,9380.031,9024.594,8464.81,9137.242,9105.772,8444.456,8364.446,9212.478,8354.401,9556.0,1002,8998.0
T000100,1993-01-31,8255.259,8326.585,8453.202,9101.393,8705.952,8221.273,9468.815,9120.072,8324.795,8420.668,7244.0,1004,7840.0
T000101,1992-07-31,5698.089,5704.558,5682.443,5882.3354,5760.7534,5651.7935,5664.1646,5741.0,5684.3604,5853.4307,5712.9,1010,6080.9
T000101,1992-10-31,5716.697,5713.523,5541.75,5822.9688,5574.0347,5701.3423,5686.2373,5782.7866,5720.7065,5793.872,5591.8,1012,5751.0
T000101,1993-01-31,5561.4214,5573.591,5488.112,5723.036,5568.1045,5584.4805,5585.123,5736.9575,5587.8496,5684.7314,6022.2,1014,5660.4
T000102,1992-07-31,2566.8152,2609.0024,2383.1824,2339.1855,2412.7515,2697.7617,2730.1086,2251.6343,2721.9048,2194.6636,1866.0,1020,1736.0
T000102,1992-10-31,1893.079,1935.1284,1882.2251,1738.9525,1852.8301,1805.7618,1861.0913,2292.889,1854.8838,1974.6274,2038.0,1022,1720.0
T000102,1993-01-31,2125.4263,2172.9294,2092.7676,2281.3455,2097.059,1982.4918,2061.726,2041.167,2146.5464,1950.0111,2400.0,1024,1764.0
T000103,1992-07-31,3586.439,3622.5093,3318.3164,3396.0464,3279.8833,3364.8801,2871.1438,2823.32,3465.9119,3226.0867,3133.0,1030,3439.0
T000103,1992-10-31,3606.1147,3739.526,3707.5112,3223.3486,3717.6833,3428.3389,3154.5327,2948.9941,3592.7527,3300.93,3850.0,1032,3990.0
T000103,1993-01-31,2728.2217,2774.6511,2727.5874,3425.1829,2705.51,2814.458,3744.173,3566.3657,2817.2786,3120.1511,2905.0,1034,2652.0
T000104,1992-07-31,2108.3115,2161.2358,2070.4668,2284.539,2030.5847,2134.015,2437.29,2354.4028,2074.691,2198.5354,2364.0,1040,2122.0
T000104,1992-10-31,2111.4841,2118.6743,2167.0732,2227.9766,2188.0557,2068.893,2345.5964,2457.1047,2200.3298,2178.6606,2642.0,1042,1846.0
T000104,1993-01-31,2721.0913,2684.6572,2685.4917,2562.602,2746.8037,2770.3723,2671.891,2523.0261,2715.5051,2435.867,2254.0,1044,2170.0
T000105,1992-07-31,5087.0537,5104.345,5063.1562,5647.8203,5180.7905,5134.655,5179.2773,5450.623,5166.6445,5642.7993,5763.4,1050,5911.2
T000105,1992-10-31,5854.464,5839.0825,5759.8,5862.7725,5805.9463,5770.603,5756.8594,5551.537,5864.8926,5711.109,5592.8,1052,5895.8
T000105,1993-01-31,5475.915,5501.282,5400.698,5522.494,5438.692,5456.097,5552.6167,5742.1123,5475.2847,5562.9424,5349.2,1054,5476.0
T000106,1992-07-31,4419.2427,4410.0615,4233.9355,4501.4814,4264.491,4353.698,4027.041,3987.333,4419.6323,4056.9622,4340.0,1060,3955.0
T000106,1992-10-31,5726.1567,5782.7354,5392.4756,4399.5947,5401.8164,5365.4097,4415.309,4103.1626,5463.081,4408.1416,5901.0,1062,5249.0
T000106,1993-01-31,4129.4067,4156.2783,4161.845,5103.237,4344.1777,4260.8867,5778.7354,5199.411,4200.378,4397.4575,4040.0,1064,3719.0
T000107,1992-07-31,5586.4653,5573.6587,5659.025,5091.5,5723.534,5278.093,5259.5737,5390.505,5553.9517,5274.027,5688.0,1070,5707.2
T000107,1992-10-31,4622.9844,4571.717,4760.181,5564.2114,4873.008,4865.4683,5602.37,5641.039,4948.2256,5168.6865,4270.5,1072,4355.4
T000107,1993-01-31,5647.6953,5636.3945,5217.292,4773.3726,5137.898,5377.294,4362.0576,4996.1104,5436.9917,5134.6294,6316.2,1074,5577.9
T000108,1992-07-31,3710.1423,3709.8162,3647.4014,3787.205,3734.6218,3746.8884,3657.2512,3807.4717,3794.274,3695.512,3725.9,1080,3624.4
T000108,1992-10-31,3933.1099,3973.9307,3855.6025,3888.233,3925.4426,3926.111,3751.8313,3728.657,3928.0,3781.4065,4125.5,1082,3958.1
T000108,1993-01-31,4096.5483,4082.6577,4022.7656,4024.4734,4075.7727,4004.8323,4112.6636,3966.308,3977.1794,3839.7283,4057.5,1084,3852.9
T000109,1992-07-31,9492.573,9353.977,9175.566,8987.177,9278.535,9194.705,8698.745,8867.208,9287.481,9037.442,9115.5,1090,9704.4
T000109,1992-10-31,8788.117,8843.8545,8560.99,9222.255,8582.489,8937.913,9042.633,9070.277,8920.476,9009.682,8858.7,1092,8698.4
T000109,1993-01-31,9065.174,9035.173,8914.1,8935.0,9105.181,9030.301,8871.936,9072.049,9075.915,8894.434,8748.5,1094,8958.3
T000110,1992-07-31,5527.267,5514.457,5373.271,5704.943,5421.093,5529.6206,5150.8525,5407.7705,5720.538,5193.9146,6043.5,1100,4954.75
T000110,1992-10-31,7761.9004,7613.246,7338.508,6140.428,7399.062,7454.934,6165.508,5523.767,7186.553,5846.311,7910.65,1102,6804.05
T000110,1993-01-31,6086.834,6110.6367,6149.2764,6798.3965,6331.0615,6343.048,7783.3096,7020.4688,6115.1816,6241.4663,6052.75,1104,5380.55
T000111,1992-07-31,5193.2417,5176.805,4943.95,4661.783,4974.0444,5041.853,4425.6553,4564.121,5002.5527,4748.231,5386.0,1110,5319.0
T000111,1992-10-31,4695.205,4698.794,4688.0474,5221.9116,4815.1045,4747.1777,5330.7607,4981.5454,4747.228,4798.787,4475.0,1112,4582.5
T000111,1993-01-31,4697.561,4740.913,4662.794,4468.426,4692.797,4506.6353,4476.2817,4945.9233,4699.9785,4752.467,5529.0,1114,4721.5
T000112,1992-07-31,5291.4067,5350.6133,5069.0684,5360.6606,5161.1396,5203.7124,5072.76,4983.548,5278.9863,4949.6567,5193.9,1120,4902.85
T000112,1992-10-31,6026.3535,6064.786,5794.537,5215.0464,5829.4126,5775.5405,5237.688,5107.5776,5877.76,5152.2524,6046.3,1122,5691.4
T000112,1993-01-31,4973.4297,4993.0117,5077.998,5649.0195,5234.2266,4884.4,5970.229,5716.3066,5024.057,5175.02,4801.7,1124,4690.85
T000113,1992-07-31,5612.7017,5659.382,5552.6797,5723.5117,5609.3945,5466.2856,5725.6255,5686.276,5495.7476,5479.89,5699.7,1130,5341.1
